"STD_YM","SI_DO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","X_COORD","Y_COORD","AVG_00TMST","AVG_01TMST","AVG_02TMST","AVG_03TMST","AVG_04TMST","AVG_05TMST","AVG_06TMST","AVG_07TMST","AVG_08TMST","AVG_09TMST","AVG_10TMST","AVG_11TMST","AVG_12TMST","AVG_13TMST","AVG_14TMST","AVG_15TMST","AVG_16TMST","AVG_17TMST","AVG_18TMST","AVG_19TMST","AVG_20TMST","AVG_21TMST","AVG_22TMST","AVG_23TMST","DATA_LOAD_DT"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954692.125","1952226","17.48","10.23","6.37","3.7","2.46","2.03","4.18","12.13","28.92","61.2","88.06","117.24","113.88","123.83","121.58","123.44","119.75","114.9","127.97","95.97","69.14","62.06","46.77","29.98","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954692.375","1952277","9.53","5.86","3.7","2.09","1.26","0.89","1.08","2.72","5.63","11.63","18.16","27.23","30.77","32.92","32.21","32.52","32.78","33.62","42.94","39.68","31.68","29.82","23.57","15.6","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954741.1875","1952226","14.55","8.45","5.07","2.98","1.97","1.8","3.92","11.69","28.1","60.67","86.4","108.98","104.5","113.69","114.12","116","113.88","108.81","112.98","82.86","58.52","51.37","38.55","24.73","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954741.5","1952277","8.31","5.14","3.26","1.84","1.13","0.81","1.07","2.78","5.83","12.15","19.49","28.08","31.23","33.54","33.28","33.56","33.45","33.53","39.56","35.45","27.87","25.91","20.47","13.54","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954497.875","1952587","10.92","6.55","4.09","2.25","1.34","1.08","1.72","4.8","13.43","36.67","56.75","70.76","67.5","79.34","80.83","80.33","79.1","77.63","85.7","64.56","46.13","39.77","28.66","18.31","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954498.125","1952638","0.3","0.21","0.14","0.08","0.05","0.06","0.13","0.3","0.55","1.25","1.74","2.07","1.96","2.12","2.14","2.14","1.94","1.81","1.61","1.12","0.86","0.67","0.54","0.4","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954547.3125","1952638","3.4","2.25","1.59","1.2","1.01","0.98","1.41","2.74","5.96","13.59","20.42","25.55","25.82","28.8","29.11","29.15","28.63","27.45","26.98","19.69","13.95","11.02","7.89","5.43","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954547.5","1952689","61.58","37.64","27.2","16.28","10.27","7.35","9.37","23.32","55.29","124.36","192.56","260.22","258.3","287.69","288.48","293.8","284.09","287.74","321.49","243.95","188.37","168.91","131.81","91.9","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954596.3125","1952638","5.82","3.63","2.42","1.63","1.28","1.41","2.41","5.69","15.58","42.77","65.51","77.29","70.97","84.47","87.13","86.38","83.95","80.03","78.12","51.07","33.11","24.73","15.62","9.88","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954596.625","1952689","0.27","0.22","0.13","0.1","0.07","0.12","0.22","0.49","0.91","1.83","2.94","3.66","3.89","4.09","4.18","4.21","3.88","3.56","2.92","2.24","1.62","1.1","0.69","0.46","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954645.375","1952637","13.3","9.24","6.83","4.7","3.56","3.32","4.36","8.5","18.78","43.43","72.53","95.61","101.69","112.55","115.2","117.32","117.44","113.84","109.77","79.41","53.08","42.21","30.06","20.2","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954645.625","1952689","3.46","2.33","1.63","1.22","1.02","1.04","1.54","3.06","6.5","14.58","22.1","27.63","28.11","31.13","31.49","31.56","30.75","29.32","28.24","20.72","14.71","11.44","8.09","5.55","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955234.375","1952685","0.21","0.17","0.1","0.08","0.06","0.09","0.17","0.39","0.71","1.44","2.31","2.87","3.06","3.22","3.28","3.31","3.05","2.8","2.3","1.76","1.28","0.87","0.54","0.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955185","1952634","14.69","9.94","7.19","4.63","3.24","3.02","4.01","7.9","18.11","43.41","77.27","106.52","115.95","128.21","133.01","135.79","136.51","133.29","131.24","96.49","59.83","47.04","33.65","22.17","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955185.3125","1952686","8.86","6.14","4.51","3.01","2.24","2.06","2.77","5.67","13.14","33.52","63.81","87.74","94.47","105.71","111.37","115.03","114.92","108.84","99.34","65.41","39.01","30.25","21.1","13.39","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955234.125","1952634","1.77","1.13","0.72","0.51","0.43","0.52","1.07","2.47","5.97","16.84","34.56","47.64","50.37","56.72","61.55","63.97","62.36","56.22","46.13","25.62","12.34","8.5","5.44","2.83","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953417.125","1952336","1.31","0.68","0.39","0.26","0.24","0.37","0.94","2.77","4.99","8.84","12.06","14.75","13.17","14.54","15.05","15.73","16.19","15.35","14.98","9.92","6.71","5.6","4.13","2.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953466.5","1952387","4.84","2.43","1.33","0.77","0.64","0.88","2.11","7.06","17.18","37.6","53.24","64.55","51.11","61.7","64.63","64.94","63.11","60","59.32","36.83","24.46","19.86","14.37","8.76","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953466.8125","1952438","5.78","2.87","1.6","0.95","0.78","1.16","2.78","9.56","21.89","46.02","64.69","78.45","63.28","75.04","78.48","79.68","78.43","74.33","72.14","45.01","30.12","24.36","17.82","10.68","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953515.625","1952387","9.28","4.7","2.55","1.35","1.06","1.61","4.45","13.17","32.89","74.13","105.06","126.32","101.17","121.95","126.3","126.15","122.73","117.59","120.57","75.62","49.64","41.08","28.95","17.09","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953515.8125","1952438","7.28","3.63","1.99","1.12","0.9","1.33","3.41","11.36","27.63","60.16","84.92","102.35","79.26","98.2","103.25","103.59","101.1","96.13","94.97","59.26","39.05","31.66","22.48","13.34","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953564.625","1952386","7.19","3.6","2","1.11","0.88","1.26","3.24","10.04","24.87","54.94","77.56","93.38","72.71","90.35","94.89","95.48","93.23","88.94","89.09","56.1","36.89","30.37","21.87","13.06","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953564.875","1952438","7.98","4","2.17","1.21","0.98","1.44","3.74","12.46","30.35","66.15","93.33","112.56","87.02","107.96","113.56","113.99","111.32","105.91","104.72","65.3","42.98","34.87","24.74","14.66","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953566.125","1952643","4.98","2.5","1.34","0.67","0.52","0.92","2.81","9.54","23.18","49.02","68.3","81.9","66.53","79.19","81.13","80.14","78.38","74.35","75.23","47.62","31.61","25.76","17.17","9.55","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953566.375","1952695","2.26","1.16","0.64","0.31","0.22","0.4","1.21","3.57","9","19.2","26.45","31.78","29.42","31.51","30.71","29.9","29","27.6","30","19.65","13.37","11.4","7.68","4.31","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953615.125","1952643","4.24","2.16","1.18","0.59","0.44","0.76","2.38","7.27","17.96","38.34","53.18","63.51","52.96","62.36","63.27","62.4","61.02","58.09","60.25","38.91","25.85","21.53","14.45","8.03","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954402","1952998","3.41","1.72","0.95","0.57","0.46","0.73","2.04","8.02","16.58","35.01","49.22","61.47","53.76","63.41","65.18","66.16","66.36","61.85","58.93","36.69","24.78","19.25","12.85","6.83","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954402.3125","1953049","4.23","2.17","1.17","0.76","0.66","0.98","2.77","10.06","18.14","37.78","54.01","64.94","60.35","69.68","72.67","74.94","77.43","71.7","67.37","42.16","28.65","22.67","16.03","8.63","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954450.8125","1952947","3.5","1.76","0.97","0.59","0.48","0.75","2.09","8.22","17","35.89","50.48","63.05","55.14","65.03","66.86","67.85","68.05","63.44","60.44","37.63","25.41","19.75","13.19","7","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954451.125","1952998","3.26","1.69","0.93","0.61","0.52","0.82","2.27","8.42","15.19","30.61","42.77","51.27","46.59","55.79","58.89","60.86","63.88","58.17","53.21","32.76","22.59","17.58","12.41","6.62","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954451.375","1953049","2.9","1.46","0.78","0.5","0.43","0.65","1.86","7.3","13.02","27.96","39.6","46.8","42.33","48.88","50.56","52.17","53.78","50.29","47.81","29.85","19.79","15.9","11.33","5.98","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954499.625","1952895","5.7","3.34","2.09","1.45","1.23","1.39","2.86","7.7","17.31","36.72","54.78","71.3","68.3","77.34","79.2","79.76","78.27","73.56","71.01","47.26","33.04","25.43","17","10.29","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954499.8125","1952946","3.08","1.61","0.85","0.53","0.46","0.6","1.67","5.33","11.95","26.51","39.85","51.52","48.29","52.67","52.87","53.02","50.47","48.6","48.56","31.71","21.33","16.75","10.93","6.12","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954500.125","1952998","4.36","2.15","1.14","0.69","0.59","0.84","2.47","9.6","19.49","42.22","60.75","75.67","67.98","78.09","79.9","81.38","81.31","76.72","74.5","46.84","31.16","24.67","16.67","8.91","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954500.375","1953049","4.27","2.15","1.17","0.77","0.66","0.98","2.62","9.57","17.08","34","47.18","54.84","50.41","57.33","59.2","61.05","63.42","59.37","56.55","37.1","25.83","21.05","15.27","8.51","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954500.6875","1953100","4.13","2.08","1.13","0.75","0.65","0.94","2.52","9.26","16.51","32.88","45.62","53.02","48.73","55.44","57.24","59.01","61.31","57.4","54.67","35.88","24.98","20.35","14.77","8.22","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954548.625","1952895","4.39","2.21","1.18","0.75","0.66","0.86","2.28","7.26","15.55","31.53","46.1","58.17","55.06","59.73","60.15","60.63","58.92","56.71","56.64","38.63","27.08","21.73","14.76","8.57","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954548.875","1952946","4.34","2.23","1.18","0.72","0.61","0.85","2.35","8.26","16.7","37.2","54.47","69.61","64.41","72.43","73.72","74.87","73.83","69.7","69.19","44.54","29.94","23.72","15.96","8.73","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954549.1875","1952997","4.28","2.2","1.17","0.71","0.61","0.83","2.32","8.13","16.43","36.58","53.57","68.49","63.35","71.23","72.52","73.64","72.63","68.56","68.05","43.81","29.45","23.34","15.7","8.58","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954549.5","1953049","2.66","1.35","0.71","0.43","0.37","0.46","1.33","4.43","10.25","23.01","34.88","45.52","42.59","46.55","46.76","46.99","44.69","43.19","43.44","28.28","18.84","14.82","9.61","5.35","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954549.8125","1953100","2.49","1.27","0.68","0.43","0.37","0.52","1.48","5.27","8.94","20.12","28.95","35.19","33.16","37.21","38.25","39.48","40.43","37.79","37.41","23.97","16.04","13.1","9.39","5.07","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954597.875","1952946","2.86","1.45","0.75","0.45","0.4","0.5","1.43","4.77","11.04","24.8","37.59","49.07","45.9","50.19","50.4","50.64","48.16","46.54","46.83","30.48","20.32","15.97","10.36","5.76","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954598.1875","1952997","1.46","0.79","0.41","0.29","0.25","0.32","0.88","2.7","4.86","11.12","17.18","20.89","20.87","21.76","21.91","22.38","21.76","21.12","20.98","13.99","9.25","7.49","5.23","2.95","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954598.5","1953048","2.91","1.52","0.81","0.5","0.43","0.56","1.57","5.02","11.27","25","37.56","48.57","45.52","49.63","49.84","49.98","47.57","45.83","45.78","29.89","20.11","15.79","10.3","5.78","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954598.8125","1953100","1.58","0.89","0.48","0.34","0.29","0.39","1.04","3.05","5.44","12.11","18.35","22.06","21.96","22.91","23.04","23.4","22.73","21.9","21.48","14.38","9.7","7.8","5.48","3.13","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954599.125","1953151","1.57","0.87","0.47","0.33","0.29","0.39","1.04","3.03","5.41","12.03","18.23","21.92","21.82","22.77","22.89","23.25","22.58","21.77","21.35","14.28","9.64","7.76","5.45","3.11","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954647.125","1952945","4.04","2.45","1.59","1.11","0.94","0.98","1.74","4.37","11.04","24.57","36.93","48.81","46.09","51.75","52.1","51.92","49.46","47.41","46.97","32.05","22.15","17.09","11.22","7.02","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954647.3125","1952997","5.14","2.98","1.86","1.29","1.09","1.18","2.37","6.52","14.79","33.36","50.42","65.05","62.21","68.41","68.83","69.09","66.36","63.97","63.9","43.12","29.32","23.09","15.48","9.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954647.625","1953048","1.4","0.76","0.4","0.28","0.24","0.3","0.83","2.58","4.66","10.64","16.44","20","19.97","20.83","20.97","21.42","20.82","20.21","20.08","13.39","8.85","7.16","5.01","2.82","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954647.875","1953099","1.54","0.86","0.47","0.33","0.29","0.38","1","2.96","5.28","11.74","17.79","21.38","21.3","22.21","22.32","22.7","22.04","21.24","20.83","13.95","9.41","7.57","5.31","3.03","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954696.125","1952945","3.85","2.38","1.54","1.14","0.96","1.02","1.87","4.61","9.03","20.63","31.46","38.77","38.94","41.94","42.3","42.79","41.81","40.34","39.87","27.78","19.04","15.21","10.77","6.77","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954352.125","1952844","2.44","1.29","0.73","0.49","0.39","0.65","1.77","7.08","12.5","25.71","34.87","40.48","35.01","42.48","44.48","45.89","48.23","44.06","40.17","24.56","16.68","13.09","9.37","4.89","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954352.375","1952896","2.2","1.13","0.63","0.42","0.37","0.59","1.65","6.07","11.67","22.36","31.74","37.68","34.43","41.14","43.61","44.94","46.9","42.96","37.94","23.01","15.95","12.1","8.4","4.51","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954352.8125","1952947","3.48","1.77","0.96","0.6","0.52","0.83","2.33","9.02","16.38","33.11","46.39","55.87","50.6","61.02","64.57","66.93","70.5","64.21","58.9","36.08","24.69","19.23","13.56","7.17","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954353","1952998","7.35","3.71","1.95","1.2","1","1.66","4.69","16.99","30.79","54.2","71.97","83.74","78.48","89.52","93.88","98.5","104.12","94.48","86.58","58.31","43.13","35.44","25.46","14.48","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954401.1875","1952844","0.44","0.2","0.12","0.08","0.08","0.14","0.43","2.36","4.76","9.11","12.33","13.39","10.48","13.44","14.18","14.63","15.4","14.42","11.89","6.66","4.23","3.14","2.16","1","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954401.375","1952895","3.77","1.91","1.06","0.64","0.53","0.81","2.25","8.88","18.35","38.76","54.52","68.1","59.55","70.24","72.21","73.28","73.51","68.52","65.27","40.64","27.45","21.32","14.25","7.56","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954401.8125","1952947","4.77","2.35","1.27","0.67","0.52","0.74","1.95","7.01","17.23","37.48","53.99","71.3","61.87","70.6","71.28","71.07","68.03","65.64","69.17","44.47","29.66","23.78","16.33","9.26","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954450.625","1952895","3.47","1.91","1.08","0.69","0.58","0.87","2.29","7.49","13.07","26.75","38.08","47.09","44.89","52.34","55.11","56.83","58.98","53.35","49.65","31.65","22.3","17.34","12.27","6.81","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10105E+19","953615.375","1952694","4.06","2.08","1.13","0.56","0.42","0.73","2.27","6.96","17.19","36.69","50.89","60.78","50.69","59.68","60.56","59.72","58.4","55.58","57.68","37.23","24.75","20.6","13.82","7.68","2016-05-04 오후 6:20:55"
