일자,발전기명(WTG),발전기(Serial),발전량(kWh),최저풍속(m-s),평균풍속(m-s),최대풍속(m-s),최소발전량(kW),평균발전량(kW),최대발전량(kW),이용률(백분율),가동율(백분율),발전용량(kW),위치
2019-05-12,WTG01,U113-001,253.90599999999998,0.033,1.7590000000000001,8.437999999999999,-31.588,10.048,259.733,0.46,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-13,WTG01,U113-001,7668.945,0.157,4.992,11.812999999999999,-32.027,318.936,1989.902,13.892999999999999,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-14,WTG01,U113-001,957.7639999999999,0.0,2.256,8.253,-33.124,39.356,729.623,1.735,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-15,WTG01,U113-001,467.773,0.034,1.88,6.877999999999999,-31.588,19.148,327.519,0.847,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-16,WTG01,U113-001,269.775,0.038,2.094,6.481,-32.247,10.536,334.538,0.489,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-17,WTG01,U113-001,10051.514000000001,0.036000000000000004,4.137,19.394000000000002,-30.711,418.61,2410.4339999999997,18.209,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-18,WTG01,U113-001,21693.847999999998,0.0,7.471,20.997,0.0,903.742,2421.841,39.3,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-19,WTG01,U113-001,11676.025,0.0,5.876,12.392000000000001,-31.588,486.157,2184.4829999999997,21.151999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-20,WTG01,U113-001,18864.014,0.16,6.632999999999999,13.765999999999998,-31.588,785.68,2386.084,34.174,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-21,WTG01,U113-001,14610.107,1.12,6.275,13.34,-29.614,608.672,2369.4120000000003,26.468000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-22,WTG01,U113-001,10169.921999999999,1.4140000000000001,5.617999999999999,10.924000000000001,-25.226999999999997,423.68,1745.524,18.424,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-23,WTG01,U113-001,17551.514,0.08199999999999999,6.622999999999999,13.724,-32.685,730.878,2178.121,31.796,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-24,WTG01,U113-001,22220.459,0.0,7.906000000000001,13.927999999999999,0.0,914.367,2300.091,40.254,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-25,WTG01,U113-001,11602.783000000001,0.375,6.135,11.1,-32.027,483.1,1559.06,21.02,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-26,WTG01,U113-001,22757.813,0.243,7.961,15.595999999999998,-32.466,948.177,2400.562,41.228,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-27,WTG01,U113-001,38515.381,0.0,10.267000000000001,22.869,5.922000000000001,1604.8570000000002,2453.431,69.774,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-28,WTG01,U113-001,15102.295,0.034,5.611000000000001,16.779,-32.247,629.153,2372.703,27.359,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-29,WTG01,U113-001,631.592,0.035,2.483,6.747999999999999,-35.318000000000005,25.62,319.182,1.1440000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-30,WTG01,U113-001,4278.32,0.0,3.988,15.83,-33.124,177.423,2388.936,7.751,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-05-31,WTG01,U113-001,3120.605,0.0,3.568,7.9879999999999995,-33.563,129.501,728.0880000000001,5.653,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-01,WTG01,U113-001,158.447,0.0,1.905,5.83,-44.751000000000005,6.0,230.995,0.287,95.1,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-02,WTG01,U113-001,1314.6970000000001,0.031,2.272,7.412000000000001,-31.369,54.468,634.197,2.3819999999999997,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-03,WTG01,U113-001,1731.6889999999999,0.032,1.995,11.238,-30.491999999999997,71.861,1899.741,3.137,94.7,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-04,WTG01,U113-001,1191.162,0.0,2.699,11.776,-35.757,48.986999999999995,707.028,2.158,91.5,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-05,WTG01,U113-001,2083.74,0.0,2.654,8.411,-32.027,83.06200000000001,880.549,3.775,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-06,WTG01,U113-001,13246.338,0.031,4.712,20.746,-32.466,551.643,2417.893,23.997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-07,WTG01,U113-001,22706.542999999998,0.0,7.374,13.674000000000001,-28.737,945.954,2385.645,41.135,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-08,WTG01,U113-001,2140.137,0.0,2.8289999999999997,8.265,-32.247,88.64200000000001,834.043,3.877,99.7,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-09,WTG01,U113-001,993.164,0.0,1.9880000000000002,8.853,-32.905,41.03,1055.826,1.7990000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-10,WTG01,U113-001,2126.221,0.032,2.932,8.43,-35.976,88.234,764.941,3.852,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-11,WTG01,U113-001,1192.139,0.033,2.582,7.042999999999999,-31.15,49.498999999999995,386.31,2.16,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-12,WTG01,U113-001,2647.217,0.0,3.012,8.302,-31.808000000000003,110.046,689.2589999999999,4.796,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-13,WTG01,U113-001,324.95099999999996,0.0,1.946,5.79,-30.93,13.1,178.56599999999997,0.589,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-14,WTG01,U113-001,1893.555,0.0,2.812,9.946,-32.247,77.972,1209.823,3.43,99.7,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-15,WTG01,U113-001,17600.586,0.0,6.468999999999999,14.446,0.0,679.7819999999999,2391.13,31.885,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-16,WTG01,U113-001,4765.869000000001,0.0,3.053,11.860999999999999,-30.053,126.486,2159.694,8.634,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-17,WTG01,U113-001,234.13099999999997,0.031,1.4680000000000002,6.075,-31.15,9.658999999999999,275.967,0.424,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-18,WTG01,U113-001,4517.822,0.032,4.192,9.34,-31.808000000000003,187.826,927.056,8.184,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-19,WTG01,U113-001,6643.555,0.33299999999999996,4.736000000000001,9.828,-31.808000000000003,276.704,1189.203,12.035,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-20,WTG01,U113-001,2138.428,0.0,3.446,7.237,-32.466,88.494,489.413,3.8739999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-21,WTG01,U113-001,10338.135,0.073,5.332999999999999,10.988,-32.247,430.25,1649.0020000000002,18.729,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-22,WTG01,U113-001,2688.7209999999995,0.0,2.753,9.341000000000001,-37.731,92.346,1137.212,4.871,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-23,WTG01,U113-001,2217.7729999999997,0.0,2.7060000000000004,9.457,-31.588,73.26100000000001,1133.922,4.018,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-24,WTG01,U113-001,959.717,0.046,2.759,6.9479999999999995,-39.266999999999996,39.485,288.251,1.739,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-25,WTG01,U113-001,573.73,0.0,1.885,6.24,-31.808000000000003,16.654,239.77,1.0390000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-26,WTG01,U113-001,4648.9259999999995,0.043,4.105,12.800999999999998,-32.905,193.102,2375.554,8.422,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-27,WTG01,U113-001,1475.098,0.034,2.588,7.995,-31.808000000000003,60.89,746.295,2.6719999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-28,WTG01,U113-001,1336.914,0.035,2.272,8.998,-32.247,55.287,1024.017,2.4219999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-29,WTG01,U113-001,9539.063,0.034,4.65,13.632,-31.808000000000003,397.06300000000005,2354.495,17.281,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-06-30,WTG01,U113-001,3072.7540000000004,0.037000000000000005,3.2060000000000004,11.467,-31.808000000000003,127.63600000000001,2053.958,5.567,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-01,WTG01,U113-001,1521.973,0.036000000000000004,2.887,9.448,-32.247,62.809,1067.014,2.7569999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-02,WTG01,U113-001,394.775,0.037000000000000005,2.155,6.131,-29.395,16.285,318.305,0.715,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-03,WTG01,U113-001,2429.9320000000002,0.035,2.985,8.57,-32.905,100.639,824.3910000000001,4.402,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-04,WTG01,U113-001,3065.1859999999997,0.042,3.779,7.689,-31.588,127.40799999999999,645.8240000000001,5.553,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-05,WTG01,U113-001,448.486,0.035,2.269,5.755,-33.343,18.389,214.324,0.812,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-06,WTG01,U113-001,1517.09,0.0,2.245,9.593,-32.247,62.705,1133.483,2.748,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-07,WTG01,U113-001,1760.7420000000002,0.035,2.833,8.906,-36.195,72.533,905.1189999999999,3.19,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-08,WTG01,U113-001,2820.0679999999998,0.036000000000000004,3.279,9.119,-32.027,116.99,857.735,5.109,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-09,WTG01,U113-001,292.48,0.0,1.999,6.196000000000001,-33.124,11.437000000000001,288.909,0.53,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-10,WTG01,U113-001,5889.893,0.0,4.141,12.147,-32.027,244.84900000000002,2094.541,10.67,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-11,WTG01,U113-001,6512.451,0.42,4.555,10.845,-30.711,270.88599999999997,1821.865,11.798,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-12,WTG01,U113-001,649.9019999999999,0.0,2.498,6.085,-32.685,26.259,224.415,1.177,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-13,WTG01,U113-001,290.77099999999996,0.0,1.916,6.46,-32.027,11.845999999999998,321.376,0.527,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-14,WTG01,U113-001,389.648,0.039,2.29,5.945,-31.808000000000003,15.664000000000001,233.628,0.706,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-15,WTG01,U113-001,3969.9709999999995,0.0,4.124,8.179,-30.491999999999997,165.209,757.044,7.192,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-16,WTG01,U113-001,334.717,0.0,2.251,6.454,-31.808000000000003,13.505999999999998,211.69099999999997,0.606,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-17,WTG01,U113-001,837.6460000000001,0.0,2.112,8.872,-32.905,34.123000000000005,821.758,1.517,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-18,WTG01,U113-001,2112.305,0.038,3.3310000000000004,9.007,-31.369,86.838,770.426,3.827,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-19,WTG01,U113-001,14945.556999999999,0.18100000000000002,6.6339999999999995,16.565,-31.15,622.587,2393.104,27.075,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-20,WTG01,U113-001,33910.156,1.307,9.374,21.555,-20.839000000000002,1413.085,2424.035,61.431000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-21,WTG01,U113-001,26096.924,1.4669999999999999,8.238,17.897000000000002,-30.053,1087.134,2408.021,47.277,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-22,WTG01,U113-001,3969.238,0.047,4.238,10.315,-30.93,164.86599999999999,1482.0610000000001,7.191,99.5,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-23,WTG01,U113-001,26052.246,2.694,8.338,14.318,63.836000000000006,1085.4769999999999,2374.019,47.196000000000005,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-24,WTG01,U113-001,30623.779,2.87,8.966000000000001,14.720999999999998,117.36200000000001,1276.0339999999999,2383.89,55.478,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-25,WTG01,U113-001,35475.342000000004,2.9339999999999997,9.615,15.232999999999999,231.65400000000002,1478.276,2397.7110000000002,64.267,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-26,WTG01,U113-001,32636.475,0.038,9.076,18.201,-30.273000000000003,1359.7320000000002,2399.027,59.123999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-27,WTG01,U113-001,19450.195,0.0,7.371,13.244000000000002,112.31700000000001,810.4060000000001,2366.779,35.236,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-28,WTG01,U113-001,36240.967000000004,2.177,9.657,16.098,176.81099999999998,1510.029,2408.899,65.654,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-29,WTG01,U113-001,32197.51,0.0,9.23,14.58,189.315,1341.5839999999998,2372.264,58.32899999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-30,WTG01,U113-001,38934.814,4.217,10.294,16.35,414.608,1622.267,2398.8070000000002,70.53399999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-07-31,WTG01,U113-001,23451.904,1.619,8.135,14.013,-10.968,977.954,2196.549,42.485,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-01,WTG01,U113-001,3561.035,0.0,4.117,8.746,-31.369,148.033,829.217,6.4510000000000005,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-02,WTG01,U113-001,1134.521,0.0,2.84,6.955,-32.027,46.733999999999995,332.125,2.055,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-03,WTG01,U113-001,850.83,0.0,2.63,7.374,-31.808000000000003,34.78,442.029,1.541,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-04,WTG01,U113-001,2394.2870000000003,0.045,3.3819999999999997,7.746,-33.563,99.275,603.924,4.337,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-05,WTG01,U113-001,209.717,0.0,1.933,6.0489999999999995,-31.588,8.328,171.546,0.38,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-06,WTG01,U113-001,2621.094,0.032,2.819,9.505,-30.711,108.84,1228.031,4.748,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-07,WTG01,U113-001,5302.0019999999995,0.035,4.224,9.552999999999999,-32.247,220.36,1212.017,9.605,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-08,WTG01,U113-001,813.721,0.034,2.293,8.454,-251.83599999999998,33.143,972.465,1.474,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-09,WTG01,U113-001,542.236,0.039,2.059,7.4110000000000005,-30.491999999999997,22.253,323.131,0.982,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-10,WTG01,U113-001,12475.586000000001,0.391,5.992000000000001,13.067,-30.711,519.727,2254.462,22.601,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-11,WTG01,U113-001,40879.15,0.0,11.03,23.851999999999997,113.413,1703.1979999999999,2424.255,74.056,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-12,WTG01,U113-001,37777.832,3.319,9.902000000000001,18.842,260.611,1574.139,2413.286,68.438,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-13,WTG01,U113-001,6067.6269999999995,0.0,4.254,12.637,-31.369,252.377,2267.844,10.992,91.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-14,WTG01,U113-001,10568.115,0.436,5.603,10.501,-29.175,440.251,1640.227,19.145,92.4,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-15,WTG01,U113-001,8010.986,0.046,5.169,11.088,-32.247,333.43199999999996,1535.149,14.513,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-16,WTG01,U113-001,11498.535,1.162,5.875,11.921,-29.395,478.958,2230.99,20.831,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-17,WTG01,U113-001,6222.411999999999,0.0,4.789,11.304,-30.93,259.038,1534.2720000000002,11.272,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-18,WTG01,U113-001,521.729,0.0,2.23,6.3629999999999995,-30.93,21.416,250.3,0.945,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-19,WTG01,U113-001,5792.236,0.133,4.243,9.782,-31.369,241.02200000000002,1425.244,10.493,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-20,WTG01,U113-001,867.432,0.037000000000000005,2.3169999999999997,7.35,-30.053,35.798,435.88699999999994,1.571,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-21,WTG01,U113-001,228.271,0.0,1.98,8.671,-31.588,8.942,471.86400000000003,0.414,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-22,WTG01,U113-001,6692.383000000001,0.055,4.567,15.364,-31.588,278.557,2383.232,12.124,98.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-23,WTG01,U113-001,2275.146,0.0,3.388,8.055,-32.466,93.927,706.5889999999999,4.122,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-24,WTG01,U113-001,1487.305,0.036000000000000004,2.7439999999999998,8.448,-31.15,61.391999999999996,811.887,2.694,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-25,WTG01,U113-001,143.799,0.036000000000000004,1.629,5.449,-32.466,5.553,192.825,0.261,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-26,WTG01,U113-001,5249.268,0.0,4.096,9.943,-31.15,218.215,1459.247,9.51,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-27,WTG01,U113-001,3741.699,0.037000000000000005,3.674,10.275,-31.588,155.27200000000002,1525.935,6.778,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-28,WTG01,U113-001,883.545,0.037000000000000005,2.221,7.315,-33.124,36.463,557.857,1.601,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-29,WTG01,U113-001,13166.748,0.203,6.029,12.155,-39.705,548.476,2047.5970000000002,23.853,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-30,WTG01,U113-001,4941.162,0.0,4.498,9.472999999999999,-30.711,205.68599999999998,1121.198,8.951,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-08-31,WTG01,U113-001,2126.465,0.04,3.158,7.609,-76.779,87.88799999999999,653.063,3.852,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-09-01,WTG01,U113-001,554.1990000000001,0.036000000000000004,1.903,6.358,-31.369,22.921,331.686,1.004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2019-09-02,WTG01,U113-001,848.3889999999999,0.0,2.5140000000000002,7.343999999999999,-31.588,34.762,414.16900000000004,1.537,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
